sensor,date,doy,month,B1,B2,B3,B4,B5,B7,Basin,chla
LC08,2015-06-17,168,6,1332.0,2049.0,1588.0,427.0,443.0,396.0,Zanka,3.578617001712563
LE07,2015-06-18,169,6,1302.0,1661.0,1102.0,290.0,133.0,119.0,Bfuzfo,3.8732364186060324
LE07,2015-06-18,169,6,1413.0,1781.0,1130.0,330.0,99.0,84.0,Tihany,5.475311831805992
LE07,2015-06-18,169,6,102.0,138.0,116.0,211.0,97.0,48.0,Zala,3.379646807017397
LE07,2015-06-18,169,6,1165.0,1572.0,1156.0,327.0,132.0,119.0,Zanka,6.35827625978291
LE07,2015-06-18,169,6,1166.0,1575.0,1158.0,331.0,133.0,120.0,Zanka,6.468995593623429
LE07,2015-06-25,176,6,1511.0,1859.0,1290.0,638.0,513.0,469.0,Bfuzfo,3.650835253046299
LE07,2015-06-25,176,6,876.0,1360.0,989.0,435.0,303.0,259.0,Keszthely,8.52691924506628
LE07,2015-06-25,176,6,879.0,1358.0,989.0,437.0,303.0,259.0,Keszthely,8.52691924506628
LC08,2015-06-26,177,6,672.0,1002.0,413.0,-53.0,56.0,70.0,Bfuzfo,4.085313345330531
LC08,2015-06-26,177,6,668.0,1114.0,832.0,185.0,103.0,87.0,Keszthely,7.716763343880641
LC08,2015-06-26,177,6,711.0,1234.0,837.0,149.0,103.0,97.0,Szigliget,7.9683291766487105
LC08,2015-06-26,177,6,959.0,1456.0,780.0,-29.0,48.0,64.0,Tihany,5.632923729474102
LC08,2015-06-26,177,6,1003.0,1475.0,811.0,0.0,54.0,66.0,Tihany,5.344144249531496
LC08,2015-06-26,177,6,311.0,417.0,362.0,301.0,154.0,116.0,Zala,3.163544249699522
LC08,2015-06-26,177,6,387.0,1348.0,591.0,-224.0,36.0,75.0,Zanka,9.300680986629592
LC08,2015-07-03,184,7,488.0,774.0,147.0,-2.0,53.0,58.0,Bfuzfo,1.9975552650832704
LC08,2015-07-03,184,7,681.0,1203.0,931.0,340.0,210.0,168.0,Keszthely,20.42197822011827
LC08,2015-07-03,184,7,687.0,1204.0,932.0,340.0,209.0,168.0,Keszthely,18.918346478769326
LC08,2015-07-03,184,7,607.0,1329.0,869.0,66.0,134.0,142.0,Szigliget,12.286685742830173
LC08,2015-07-03,184,7,584.0,1316.0,848.0,36.0,125.0,139.0,Szigliget,9.945312504672069
LC08,2015-07-03,184,7,417.0,893.0,166.0,-7.0,154.0,166.0,Tihany,2.291009458863773
LC08,2015-07-03,184,7,231.0,398.0,335.0,371.0,151.0,104.0,Zala,7.109549801932049
LC08,2015-07-03,184,7,205.0,378.0,314.0,354.0,146.0,103.0,Zala,7.291607621992363
LC08,2015-07-03,184,7,702.0,1059.0,533.0,297.0,262.0,221.0,Zanka,9.217819952401594
LE07,2015-07-04,185,7,494.0,681.0,162.0,111.0,33.0,-22.0,Bfuzfo,3.087372940356051
LE07,2015-07-04,185,7,1031.0,1434.0,916.0,520.0,307.0,192.0,Szigliget,13.431793573836815
LE07,2015-07-04,185,7,655.0,798.0,210.0,104.0,-5.0,-23.0,Tihany,2.3872189420446572
LE07,2015-07-04,185,7,750.0,957.0,535.0,508.0,303.0,264.0,Zanka,11.017938355484059
LE07,2015-07-04,185,7,749.0,954.0,534.0,505.0,302.0,264.0,Zanka,11.210130564282942
LE07,2015-07-11,192,7,1309.0,1559.0,914.0,172.0,7.0,18.0,Bfuzfo,6.099192943806833
LE07,2015-07-11,192,7,595.0,976.0,625.0,251.0,146.0,89.0,Keszthely,14.754921530327053
LE07,2015-07-11,192,7,570.0,976.0,626.0,253.0,147.0,89.0,Keszthely,18.081100702701477
LE07,2015-07-11,192,7,882.0,1385.0,940.0,207.0,75.0,17.0,Szigliget,12.033422105690853
LE07,2015-07-11,192,7,880.0,1382.0,938.0,205.0,74.0,17.0,Szigliget,11.989940700876037
LE07,2015-07-11,192,7,1258.0,1502.0,915.0,174.0,42.0,18.0,Tihany,6.25796547534452
LE07,2015-07-11,192,7,178.0,196.0,163.0,246.0,40.0,53.0,Zala,17.243211394539518
LE07,2015-07-11,192,7,182.0,199.0,166.0,246.0,40.0,53.0,Zala,17.243211394539518
LE07,2015-07-11,192,7,1150.0,1648.0,993.0,321.0,179.0,124.0,Zanka,5.833380043199492
LC08,2015-07-12,193,7,774.0,1269.0,409.0,-145.0,4.0,33.0,Bfuzfo,4.404640517685812
LC08,2015-07-12,193,7,220.0,743.0,335.0,32.0,13.0,20.0,Keszthely,27.96019047914665
LC08,2015-07-12,193,7,443.0,1109.0,482.0,-100.0,-23.0,10.0,Szigliget,11.977694623167913
LC08,2015-07-12,193,7,744.0,1202.0,381.0,-114.0,-8.0,23.0,Tihany,4.257397544165644
LC08,2015-07-12,193,7,746.0,1198.0,382.0,-112.0,-8.0,23.0,Tihany,4.2867977752966615
LC08,2015-07-12,193,7,204.0,292.0,192.0,230.0,62.0,34.0,Zala,13.471465005046815
LC08,2015-07-12,193,7,836.0,1340.0,652.0,71.0,28.0,22.0,Zanka,7.649100879562242
LC08,2015-07-12,193,7,895.0,1358.0,682.0,97.0,31.0,22.0,Zanka,8.058455293885872
LC08,2015-07-19,200,7,319.0,624.0,40.0,-56.0,27.0,37.0,Bfuzfo,2.0822364065616448
LC08,2015-07-19,200,7,291.0,772.0,401.0,198.0,130.0,101.0,Keszthely,25.271748434874095
LC08,2015-07-19,200,7,159.0,701.0,309.0,116.0,108.0,95.0,Keszthely,18.421813152471714
LC08,2015-07-19,200,7,121.0,647.0,154.0,-14.0,71.0,80.0,Szigliget,5.948716992768152
LC08,2015-07-19,200,7,441.0,821.0,130.0,34.0,132.0,131.0,Tihany,1.6817045393466077
LC08,2015-07-19,200,7,215.0,286.0,208.0,340.0,117.0,61.0,Zala,10.133751938554878
LC08,2015-07-19,200,7,194.0,276.0,201.0,338.0,118.0,61.0,Zala,9.651205987514508
LC08,2015-07-19,200,7,339.0,847.0,184.0,1.0,87.0,91.0,Zanka,2.3055022019735674
LE07,2015-07-20,201,7,608.0,1004.0,658.0,297.0,98.0,87.0,Keszthely,16.62542169519723
LE07,2015-07-20,201,7,648.0,1027.0,501.0,203.0,-16.0,9.0,Szigliget,5.564785930451025
LE07,2015-07-20,201,7,842.0,988.0,308.0,145.0,52.0,45.0,Tihany,1.846914490139437
LE07,2015-07-20,201,7,238.0,348.0,275.0,374.0,96.0,86.0,Zala,9.851989908112968
LC08,2015-08-04,216,8,570.0,928.0,205.0,-69.0,3.0,18.0,Bfuzfo,2.91498462745144
LC08,2015-08-04,216,8,293.0,892.0,433.0,32.0,31.0,38.0,Keszthely,29.75203363051418
LC08,2015-08-04,216,8,381.0,941.0,506.0,113.0,55.0,44.0,Keszthely,19.281917370969456
LC08,2015-08-04,216,8,730.0,1398.0,734.0,27.0,29.0,27.0,Szigliget,11.752909664424818
LC08,2015-08-04,216,8,738.0,1399.0,737.0,30.0,29.0,26.0,Szigliget,10.977519611498087
LC08,2015-08-04,216,8,730.0,1140.0,338.0,-52.0,9.0,24.0,Tihany,3.5079246972493543
LC08,2015-08-04,216,8,551.0,1164.0,375.0,-130.0,-17.0,11.0,Zanka,9.206903334409626
LE07,2015-08-05,217,8,858.0,966.0,253.0,146.0,15.0,5.0,Bfuzfo,1.8033987481863203
LE07,2015-08-05,217,8,492.0,870.0,456.0,204.0,19.0,47.0,Keszthely,37.35723309888121
LE07,2015-08-05,217,8,789.0,1240.0,719.0,186.0,51.0,45.0,Szigliget,14.81772753086925
LE07,2015-08-05,217,8,885.0,1103.0,372.0,183.0,12.0,4.0,Tihany,2.622111546103134
LE07,2015-08-05,217,8,257.0,315.0,243.0,405.0,89.0,44.0,Zala,20.419171583966293
LE07,2015-08-12,224,8,495.0,877.0,525.0,277.0,31.0,51.0,Keszthely,15.108595327000486
LE07,2015-08-12,224,8,499.0,880.0,527.0,278.0,31.0,51.0,Keszthely,14.982479489372375
LE07,2015-08-12,224,8,447.0,663.0,302.0,182.0,-11.0,10.0,Szigliget,12.444891349282026
LE07,2015-08-12,224,8,454.0,668.0,306.0,185.0,-10.0,50.0,Szigliget,12.552149974105244
LE07,2015-08-12,224,8,879.0,1033.0,383.0,216.0,62.0,49.0,Tihany,1.9762319735983043
LE07,2015-08-12,224,8,271.0,466.0,310.0,404.0,106.0,51.0,Zala,18.50962557948059
LE07,2015-08-12,224,8,276.0,470.0,312.0,404.0,106.0,51.0,Zala,18.50962557948059
LE07,2015-08-12,224,8,441.0,625.0,267.0,179.0,26.0,89.0,Zanka,6.8686074131766235
LC08,2015-08-13,225,8,463.0,732.0,104.0,-8.0,29.0,37.0,Bfuzfo,1.7770500440024248
LC08,2015-08-13,225,8,150.0,657.0,281.0,48.0,26.0,30.0,Keszthely,17.998670509457135
LC08,2015-08-13,225,8,668.0,1320.0,814.0,15.0,14.0,23.0,Szigliget,10.669893936142351
LC08,2015-08-13,225,8,447.0,853.0,48.0,-91.0,14.0,35.0,Tihany,1.4735872568917783
LC08,2015-08-13,225,8,458.0,858.0,55.0,-87.0,14.0,35.0,Tihany,1.5028348540218932
LC08,2015-08-13,225,8,252.0,432.0,309.0,297.0,95.0,52.0,Zala,10.535291806674238
LC08,2015-08-13,225,8,139.0,506.0,23.0,-36.0,15.0,32.0,Zanka,10.88811417192564
LC08,2015-08-13,225,8,148.0,510.0,28.0,-33.0,15.0,31.0,Zanka,9.873090772267608
LE07,2015-08-21,233,8,1588.0,1863.0,1327.0,739.0,294.0,380.0,Bfuzfo,14.751824237976653
LE07,2015-08-28,240,8,534.0,925.0,649.0,303.0,92.0,103.0,Keszthely,25.10008415636164
LE07,2015-08-28,240,8,531.0,958.0,677.0,299.0,91.0,102.0,Keszthely,26.499532791068
LE07,2015-08-28,240,8,367.0,717.0,339.0,167.0,51.0,62.0,Szigliget,25.009459437852154
LE07,2015-08-28,240,8,384.0,693.0,349.0,175.0,53.0,62.0,Szigliget,32.84384430294081
LE07,2015-08-28,240,8,627.0,991.0,409.0,133.0,53.0,22.0,Zanka,6.667468809640571
LC08,2015-08-29,241,8,601.0,861.0,192.0,-38.0,1.0,9.0,Bfuzfo,1.9238180694174825
LC08,2015-08-29,241,8,210.0,631.0,352.0,179.0,135.0,97.0,Keszthely,25.661167852239874
LC08,2015-08-29,241,8,151.0,633.0,227.0,-7.0,17.0,26.0,Szigliget,17.524503805160354
LC08,2015-08-29,241,8,695.0,1023.0,279.0,-37.0,-2.0,9.0,Tihany,2.733589448774999
LC08,2015-08-29,241,8,700.0,1024.0,281.0,-35.0,-2.0,9.0,Tihany,2.6364739918247175
LC08,2015-08-29,241,8,122.0,270.0,185.0,166.0,63.0,42.0,Zala,7.5350239842408016
LC08,2015-08-29,241,8,403.0,838.0,263.0,-18.0,5.0,16.0,Zanka,6.099927067575438
LC08,2015-08-29,241,8,409.0,840.0,265.0,-16.0,5.0,16.0,Zanka,6.026779235408182
LE07,2015-09-06,249,9,734.0,1157.0,893.0,328.0,84.0,59.0,Keszthely,24.540332455424636
LE07,2015-09-13,256,9,946.0,1244.0,604.0,176.0,53.0,65.0,Bfuzfo,4.631054428796568
LE07,2015-09-13,256,9,613.0,994.0,638.0,235.0,42.0,15.0,Szigliget,25.737354851182033
LE07,2015-09-13,256,9,609.0,991.0,635.0,231.0,40.0,14.0,Szigliget,21.17400536961246
LE07,2015-09-13,256,9,317.0,361.0,286.0,330.0,84.0,59.0,Zala,12.526607785999952
LE07,2015-09-13,256,9,327.0,367.0,290.0,333.0,85.0,15.0,Zala,23.081465094695933
LC08,2015-09-14,257,9,168.0,611.0,355.0,47.0,63.0,56.0,Keszthely,13.036210368588035
LC08,2015-09-14,257,9,238.0,347.0,279.0,332.0,148.0,85.0,Zala,11.67141051660162
LC08,2015-09-21,264,9,914.0,1393.0,781.0,-16.0,39.0,54.0,Bfuzfo,6.352175903356906
LC08,2015-09-21,264,9,227.0,1017.0,798.0,-2.0,18.0,34.0,Keszthely,17.536149856322364
LC08,2015-09-21,264,9,1088.0,1639.0,1348.0,311.0,66.0,51.0,Szigliget,16.467020594800076
LC08,2015-09-21,264,9,1098.0,1637.0,1347.0,312.0,65.0,50.0,Szigliget,16.520153614186906
LC08,2015-09-21,264,9,902.0,1376.0,775.0,8.0,36.0,51.0,Tihany,6.4476944916005765
LC08,2015-09-21,264,9,228.0,368.0,381.0,183.0,104.0,83.0,Zala,24.217521110898513
LC08,2015-09-21,264,9,146.0,317.0,336.0,147.0,95.0,80.0,Zala,14.062147698406891
LC08,2015-09-21,264,9,391.0,1075.0,479.0,-68.0,8.0,32.0,Zanka,15.014089199975096
LE07,2015-10-24,297,10,631.0,945.0,501.0,149.0,23.0,-27.0,Keszthely,6.44901968217664
LE07,2015-10-24,297,10,874.0,1208.0,827.0,148.0,-36.0,33.0,Szigliget,9.62127892307412
LE07,2015-10-24,297,10,1137.0,1375.0,755.0,175.0,31.0,-22.0,Tihany,5.785325327066115
LE07,2015-10-31,304,10,1133.0,1264.0,574.0,198.0,22.0,-10.0,Bfuzfo,3.4370918830336294
LE07,2015-10-31,304,10,822.0,1054.0,664.0,138.0,-10.0,-5.0,Keszthely,8.613633559476696
LE07,2015-10-31,304,10,796.0,1059.0,663.0,177.0,-12.0,-7.0,Keszthely,8.780966682476352
LE07,2015-10-31,304,10,1254.0,1345.0,823.0,222.0,110.0,-6.0,Tihany,5.435132066332077
LE07,2015-10-31,304,10,295.0,300.0,285.0,274.0,72.0,38.0,Zala,19.079517467208237
LE07,2015-10-31,304,10,306.0,303.0,286.0,271.0,71.0,37.0,Zala,20.698740245405922
LE07,2015-10-31,304,10,1126.0,1452.0,1017.0,318.0,72.0,38.0,Zanka,11.135185346192399
LC08,2015-11-01,305,11,722.0,1062.0,362.0,-77.0,-1.0,11.0,Bfuzfo,3.2590400128919264
LC08,2015-11-01,305,11,509.0,912.0,644.0,49.0,19.0,13.0,Keszthely,9.827801428535205
LC08,2015-11-01,305,11,816.0,1186.0,651.0,40.0,17.0,7.0,Szigliget,7.490131395676769
LC08,2015-11-01,305,11,998.0,1282.0,567.0,-43.0,7.0,15.0,Tihany,3.606284366969294
LC08,2015-11-01,305,11,1027.0,1301.0,584.0,-31.0,8.0,15.0,Tihany,3.672159660778314
LC08,2015-11-01,305,11,106.0,126.0,105.0,40.0,34.0,22.0,Zala,9.50037096193474
LC08,2015-11-01,305,11,805.0,1244.0,611.0,-16.0,6.0,6.0,Zanka,6.110080375694839
LC08,2015-11-01,305,11,861.0,1273.0,641.0,9.0,10.0,7.0,Zanka,5.910626242028221
LC08,2015-11-08,312,11,627.0,895.0,254.0,-19.0,6.0,9.0,Bfuzfo,3.37788685374515
LC08,2015-11-08,312,11,396.0,844.0,419.0,-12.0,8.0,9.0,Keszthely,9.967451012088421
LC08,2015-11-08,312,11,305.0,789.0,358.0,-66.0,-4.0,7.0,Keszthely,12.88225054780857
LC08,2015-11-08,312,11,478.0,973.0,411.0,-92.0,-14.0,4.0,Szigliget,8.10033385569136
LC08,2015-11-08,312,11,488.0,971.0,410.0,-96.0,-16.0,4.0,Szigliget,8.05222837096854
LC08,2015-11-08,312,11,869.0,1115.0,422.0,-40.0,-1.0,4.0,Tihany,2.8724236931591696
LC08,2015-11-08,312,11,168.0,240.0,201.0,100.0,47.0,24.0,Zala,10.61658741031222
LC08,2015-11-08,312,11,131.0,216.0,176.0,83.0,43.0,24.0,Zala,10.370681105889524
LC08,2015-11-08,312,11,452.0,942.0,382.0,-89.0,-5.0,2.0,Zanka,7.61288659600286
LE07,2015-11-09,313,11,908.0,1026.0,396.0,121.0,32.0,-31.0,Bfuzfo,2.8625391245788343
LE07,2015-11-09,313,11,353.0,354.0,229.0,155.0,110.0,48.0,Zala,5.88805155049281
LE07,2015-11-16,320,11,402.0,661.0,486.0,253.0,120.0,-24.0,Keszthely,29.063118205912087
LE07,2015-11-16,320,11,405.0,659.0,480.0,243.0,116.0,-27.0,Keszthely,29.148865037460403
LE07,2015-11-16,320,11,1210.0,1496.0,1043.0,391.0,186.0,127.0,Szigliget,8.591616793462574
LE07,2015-11-16,320,11,1242.0,1507.0,1053.0,480.0,261.0,128.0,Szigliget,9.149296904616486
LC08,2015-11-17,321,11,289.0,624.0,369.0,156.0,173.0,161.0,Zanka,11.036573822206853
LC08,2015-11-24,328,11,1107.0,1409.0,705.0,29.0,7.0,7.0,Bfuzfo,3.7372943704803303
LC08,2015-11-24,328,11,605.0,792.0,324.0,-45.0,4.0,-0.0,Tihany,3.729223476144998
LC08,2015-11-24,328,11,308.0,395.0,165.0,-12.0,4.0,8.0,Zanka,3.831199536435088
LE07,2015-12-11,345,12,1107.0,1160.0,645.0,57.0,42.0,57.0,Bfuzfo,4.37666535166929
LE07,2015-12-11,345,12,902.0,759.0,309.0,96.0,51.0,-33.0,Tihany,2.5097838005070225
LE07,2015-12-11,345,12,826.0,1095.0,462.0,201.0,-36.0,-126.0,Zanka,4.932617954049905
LE07,2015-12-11,345,12,850.0,1157.0,466.0,185.0,-43.0,-131.0,Zanka,3.9733649381606484
LE07,2016-01-12,12,1,708.0,903.0,353.0,313.0,58.0,65.0,Bfuzfo,2.4255254851501307
LE07,2016-01-12,12,1,473.0,568.0,204.0,119.0,-31.0,64.0,Zanka,4.342758703642261
LE07,2016-01-12,12,1,511.0,623.0,218.0,116.0,-33.0,62.0,Zanka,4.567963997012606
LE07,2016-01-19,19,1,923.0,729.0,711.0,603.0,404.0,268.0,Tihany,4.351858102487753
LC08,2016-01-20,20,1,374.0,502.0,68.0,12.0,12.0,12.0,Bfuzfo,3.3247832238418864
LC08,2016-01-20,20,1,367.0,718.0,247.0,-32.0,22.0,20.0,Szigliget,5.662194518217495
LC08,2016-01-20,20,1,446.0,668.0,85.0,-88.0,8.0,17.0,Tihany,3.8345065666905542
LC08,2016-01-20,20,1,497.0,681.0,115.0,-63.0,12.0,18.0,Tihany,3.224034824906815
LC08,2016-01-20,20,1,491.0,619.0,538.0,312.0,78.0,39.0,Zala,14.459615457625738
LC08,2016-01-20,20,1,302.0,671.0,190.0,-45.0,6.0,14.0,Zanka,4.961408512888849
LC08,2016-01-20,20,1,355.0,683.0,219.0,-21.0,9.0,15.0,Zanka,5.03959414917286
LE07,2016-02-04,35,2,345.0,608.0,380.0,88.0,45.0,-22.0,Keszthely,7.515521438627327
LE07,2016-02-04,35,2,383.0,696.0,411.0,89.0,44.0,-22.0,Keszthely,7.687150243815748
LC08,2016-02-05,36,2,665.0,812.0,206.0,-15.0,42.0,46.0,Bfuzfo,2.849365595671952
LC08,2016-02-05,36,2,221.0,574.0,280.0,-48.0,40.0,54.0,Keszthely,5.561106459481373
LC08,2016-02-05,36,2,124.0,184.0,99.0,24.0,55.0,44.0,Zala,4.19561473459251
LE07,2016-02-20,51,2,957.0,1117.0,399.0,171.0,31.0,97.0,Bfuzfo,1.764889655000956
LE07,2016-02-20,51,2,1258.0,1489.0,876.0,187.0,93.0,40.0,Tihany,4.017927638982221
LE07,2016-02-20,51,2,1016.0,1279.0,734.0,182.0,92.0,39.0,Zanka,4.028658874436933
LC08,2016-03-24,84,3,329.0,426.0,390.0,239.0,146.0,108.0,Zala,3.7207005800083226
LC08,2016-03-31,91,3,1143.0,1396.0,643.0,111.0,52.0,38.0,Bfuzfo,2.9694350553645332
LC08,2016-03-31,91,3,594.0,1156.0,910.0,159.0,79.0,59.0,Keszthely,15.107503521425567
LC08,2016-03-31,91,3,559.0,1142.0,899.0,152.0,79.0,59.0,Keszthely,17.059537115788462
LC08,2016-03-31,91,3,862.0,1362.0,868.0,162.0,72.0,52.0,Szigliget,12.706978159436574
LC08,2016-03-31,91,3,862.0,1360.0,867.0,161.0,72.0,52.0,Szigliget,12.706978159436574
LC08,2016-03-31,91,3,1107.0,1404.0,782.0,110.0,47.0,32.0,Tihany,4.769141161595943
LC08,2016-03-31,91,3,208.0,243.0,239.0,189.0,136.0,99.0,Zala,3.2168888348183797
LC08,2016-03-31,91,3,168.0,216.0,214.0,169.0,131.0,98.0,Zala,3.502970397940204
LC08,2016-03-31,91,3,1118.0,1563.0,983.0,148.0,48.0,34.0,Zanka,5.132100577602579
LC08,2016-04-16,107,4,1228.0,1503.0,845.0,175.0,113.0,95.0,Bfuzfo,3.428705785073818
LC08,2016-04-16,107,4,580.0,996.0,878.0,239.0,137.0,113.0,Keszthely,7.36020934253817
LC08,2016-04-16,107,4,586.0,993.0,874.0,241.0,137.0,111.0,Keszthely,7.455697021638566
LC08,2016-04-16,107,4,1083.0,1549.0,1332.0,379.0,174.0,144.0,Szigliget,6.899721508791288
LC08,2016-04-16,107,4,1080.0,1538.0,1321.0,377.0,174.0,141.0,Szigliget,7.051629190773754
LC08,2016-04-16,107,4,1246.0,1566.0,1047.0,256.0,163.0,137.0,Tihany,4.846979064292984
LC08,2016-04-16,107,4,113.0,191.0,184.0,132.0,97.0,75.0,Zala,3.1669346506611795
LC08,2016-04-16,107,4,150.0,213.0,203.0,149.0,102.0,75.0,Zala,3.5353405054059266
LC08,2016-04-16,107,4,1212.0,1634.0,1331.0,326.0,146.0,119.0,Zanka,6.883494238443147
LC08,2016-05-18,139,5,1095.0,1940.0,1129.0,143.0,246.0,240.0,Zanka,4.9721414836596765
LE07,2016-05-19,140,5,531.0,869.0,619.0,321.0,130.0,83.0,Keszthely,5.723850360770288
LE07,2016-05-19,140,5,1101.0,1659.0,1124.0,311.0,55.0,45.0,Szigliget,7.494685919400872
LE07,2016-05-19,140,5,1401.0,1704.0,1013.0,762.0,365.0,299.0,Tihany,4.284752814161369
LE07,2016-05-26,147,5,977.0,1404.0,1157.0,461.0,229.0,189.0,Keszthely,3.7453063917341085
LE07,2016-05-26,147,5,981.0,1398.0,1155.0,465.0,230.0,189.0,Keszthely,3.682459118614718
LE07,2016-05-26,147,5,1353.0,1842.0,1437.0,542.0,300.0,225.0,Szigliget,4.051783380433569
LE07,2016-05-26,147,5,1348.0,1835.0,1433.0,539.0,298.0,225.0,Szigliget,3.943864729627445
LE07,2016-05-26,147,5,1582.0,1907.0,1127.0,259.0,50.0,43.0,Tihany,2.8634744598373087
LE07,2016-05-26,147,5,1637.0,2087.0,1548.0,387.0,90.0,8.0,Zanka,2.8935077088807604
LC08,2016-05-27,148,5,483.0,1056.0,652.0,244.0,173.0,146.0,Keszthely,6.409552733807288
LC08,2016-05-27,148,5,907.0,1547.0,952.0,182.0,110.0,96.0,Szigliget,7.079014507696548
LC08,2016-05-27,148,5,106.0,248.0,173.0,389.0,226.0,172.0,Zala,2.2008134955050456
LC08,2016-05-27,148,5,748.0,1592.0,690.0,45.0,190.0,208.0,Zanka,6.471460383754837
LC08,2016-05-27,148,5,757.0,1591.0,695.0,50.0,190.0,209.0,Zanka,6.70829425357809
LC08,2016-06-03,155,6,267.0,560.0,259.0,-13.0,-8.0,4.0,Keszthely,5.196839055330796
LC08,2016-06-03,155,6,268.0,563.0,260.0,-12.0,-8.0,4.0,Keszthely,5.196839055330796
LC08,2016-06-03,155,6,624.0,1240.0,648.0,-8.0,0.0,7.0,Szigliget,8.840209631662505
LC08,2016-06-03,155,6,662.0,1257.0,664.0,1.0,1.0,7.0,Szigliget,8.095329515269956
LE07,2016-06-20,172,6,1381.0,1603.0,768.0,165.0,55.0,69.0,Bfuzfo,2.4056237911527623
LC08,2016-06-28,180,6,1428.0,1724.0,1290.0,318.0,216.0,188.0,Bfuzfo,4.723490523318024
LC08,2016-06-28,180,6,850.0,1650.0,1272.0,44.0,113.0,135.0,Szigliget,8.578854025727729
LC08,2016-06-28,180,6,325.0,504.0,440.0,247.0,157.0,129.0,Zala,4.590692289003466
LC08,2016-06-28,180,6,1352.0,1800.0,1206.0,296.0,233.0,211.0,Zanka,4.923464272307927
LC08,2016-06-28,180,6,1354.0,1799.0,1203.0,290.0,229.0,208.0,Zanka,4.873887262122522
LC08,2016-07-05,187,7,1144.0,1443.0,609.0,26.0,14.0,14.0,Bfuzfo,3.1465464219926194
LC08,2016-07-05,187,7,491.0,1071.0,571.0,-5.0,-0.0,11.0,Keszthely,12.48741599084257
LC08,2016-07-05,187,7,499.0,1074.0,577.0,3.0,2.0,11.0,Keszthely,12.033230959533983
LC08,2016-07-05,187,7,1039.0,1600.0,1071.0,224.0,148.0,128.0,Szigliget,9.248887312756658
LC08,2016-07-05,187,7,1056.0,1606.0,1079.0,236.0,151.0,129.0,Szigliget,11.935507544412662
LC08,2016-07-05,187,7,1183.0,1549.0,748.0,89.0,66.0,66.0,Tihany,4.204873402592609
LC08,2016-07-05,187,7,115.0,144.0,112.0,144.0,96.0,70.0,Zala,6.328536362954185
LC08,2016-07-05,187,7,138.0,158.0,125.0,154.0,98.0,69.0,Zala,9.596657817504996
LC08,2016-07-05,187,7,1158.0,1624.0,876.0,199.0,165.0,133.0,Zanka,4.496806064451181
LE07,2016-07-13,195,7,1373.0,1921.0,1568.0,640.0,342.0,271.0,Szigliget,11.86330940875675
LE07,2016-07-13,195,7,1372.0,1912.0,1564.0,640.0,342.0,270.0,Szigliget,12.002811668280907
LE07,2016-07-13,195,7,1210.0,1353.0,636.0,447.0,273.0,234.0,Tihany,2.1914612203887254
LE07,2016-07-13,195,7,388.0,600.0,561.0,596.0,341.0,233.0,Zala,49.85971034998822
LE07,2016-07-13,195,7,402.0,606.0,566.0,600.0,342.0,233.0,Zala,48.37182922081395
LC08,2016-07-14,196,7,508.0,1380.0,633.0,-442.0,42.0,111.0,Bfuzfo,9.807194681891911
LC08,2016-07-14,196,7,1345.0,1851.0,1311.0,90.0,162.0,183.0,Tihany,4.064940639333166
LC08,2016-07-14,196,7,969.0,1712.0,1087.0,-150.0,127.0,174.0,Tihany,3.2575610310662237
LC08,2016-07-14,196,7,755.0,1428.0,903.0,-195.0,9.0,55.0,Zanka,7.469206336233334
LC08,2016-07-14,196,7,896.0,1464.0,973.0,-111.0,20.0,55.0,Zanka,6.2573199502557
LC08,2016-07-21,203,7,641.0,1131.0,266.0,-58.0,72.0,88.0,Bfuzfo,3.5818675989190933
LC08,2016-07-21,203,7,206.0,828.0,353.0,35.0,22.0,22.0,Keszthely,19.408749755123143
LC08,2016-07-21,203,7,209.0,829.0,355.0,35.0,22.0,22.0,Keszthely,19.408749755123143
LC08,2016-07-21,203,7,789.0,1295.0,433.0,68.0,188.0,165.0,Tihany,5.706001911132472
LC08,2016-07-21,203,7,165.0,201.0,149.0,218.0,83.0,46.0,Zala,8.309736178297516
LC08,2016-07-21,203,7,176.0,209.0,158.0,224.0,84.0,47.0,Zala,8.2183713379644
LE07,2016-07-22,204,7,243.0,307.0,209.0,350.0,124.0,5.0,Zala,20.3648789249154
LE07,2016-07-29,211,7,602.0,1104.0,748.0,285.0,36.0,-22.0,Keszthely,32.66334166886202
LE07,2016-07-29,211,7,603.0,1103.0,747.0,285.0,36.0,-22.0,Keszthely,32.760437143577626
LE07,2016-07-29,211,7,579.0,949.0,552.0,248.0,183.0,129.0,Szigliget,15.517631588576284
LE07,2016-07-29,211,7,576.0,946.0,550.0,245.0,182.0,129.0,Szigliget,15.768781958915078
LE07,2016-07-29,211,7,1176.0,1417.0,750.0,288.0,182.0,167.0,Tihany,3.2642296197669953
LE07,2016-07-29,211,7,223.0,278.0,178.0,283.0,35.0,53.0,Zala,23.120387310715397
LE07,2016-07-29,211,7,222.0,276.0,176.0,282.0,34.0,53.0,Zala,21.583371371324255
LE07,2016-07-29,211,7,667.0,856.0,300.0,128.0,38.0,54.0,Zanka,4.498419750294217
LC08,2016-07-30,212,7,430.0,589.0,80.0,-3.0,11.0,15.0,Bfuzfo,2.122469757128977
LC08,2016-07-30,212,7,190.0,660.0,256.0,-27.0,-8.0,1.0,Keszthely,21.40573930739102
LC08,2016-07-30,212,7,327.0,742.0,250.0,-18.0,-3.0,1.0,Szigliget,9.085757172933693
